,x,y,z,vx,vy,vz
266,0.08109889133280002,0.039142006645000005,0.08109889133280002,-0.30582759,0.16700099,-0.17452542
267,-0.12984658366719998,0.39580092364499997,-0.12984658366719998,-0.35662007,0.52105397,0.49574175
268,-0.11828469066719999,-1.160380236355,-0.11828469066719999,-0.063191056,-0.0056798207,-0.26785511
269,-0.12388421166719998,0.012480058644999997,-0.12388421166719998,0.84739441,0.9059481,-0.92766976
270,-0.9800906186671999,1.706898863645,-0.9800906186671999,0.63722277,-0.12525012,-0.0076317126
271,0.056650201332800014,0.423275683645,0.056650201332800014,-0.26770627,0.47799212,-0.18366428
272,-0.1253445406672,0.7236017936450001,-0.1253445406672,-0.1805094,0.030987473,0.0025163989
273,-0.8885360386672,2.3191640636449997,-0.8885360386672,-0.037104335,0.087373458,-0.095915854
274,0.036040764332800006,-0.406805596355,0.036040764332800006,0.01516322,0.62504727,0.18684442
275,0.12293955133280002,0.048387063645000006,0.12293955133280002,-0.20533596,0.69461012,-0.25592482
276,0.8925006313328,0.660392323645,0.8925006313328,-0.55622697,-0.21156774,-0.4446758
277,-0.10691697466719999,0.248722173645,-0.10691697466719999,-0.85081214,-0.54785746,-0.2590141
278,1.0861328213327999,1.385575763645,1.0861328213327999,0.0022685702,-0.35846239,0.3781369
